loan_id,customer_id,loan_amount,tenure_months,interest_rate,disbursed_date
11786,8738,552163,12,14.27,2025-02-27
11787,8739,95496,48,14.06,2023-04-01
11788,8739,145930,12,15.52,2024-10-11
11789,8739,102050,36,14.62,2023-02-21
11790,8740,174162,24,15.4,2023-02-15
11791,8741,237834,48,12.99,2022-10-06
11792,8742,110260,12,15.24,2022-02-23
11793,8743,71993,36,16.05,2025-04-15
11794,8744,148201,24,10.02,2024-07-29
11795,8745,987947,12,16.02,2023-03-11
11796,8746,202560,24,12.18,2024-04-22
11797,8746,308702,24,12.64,2023-04-23
11798,8747,78558,24,12.46,2023-02-14
11799,8748,290403,36,14.85,2022-06-24
11800,8749,58383,24,16.92,2024-06-03
11801,8750,119232,24,16.5,2024-10-13
11802,8750,423439,12,17.36,2022-02-08
11803,8751,53061,36,10.47,2022-02-10
11804,8751,61324,36,11.1,2022-04-13
11805,8752,293615,24,11.92,2022-03-05
11806,8753,210835,24,14.28,2024-11-12
11807,8754,73112,48,10.87,2022-02-06
11808,8755,85976,12,14.46,2022-06-09
11809,8756,475389,12,15.86,2024-11-21
11810,8756,277327,24,15.6,2024-11-26
11811,8757,392782,36,15.16,2024-03-19
11812,8758,222704,24,14.49,2023-02-22
11813,8759,172778,36,15.05,2024-02-12
11814,8759,79059,36,14.17,2024-04-14
11815,8760,65717,48,15.06,2024-06-22
11816,8761,136722,24,13.07,2023-05-30
11817,8762,81478,24,17.19,2023-04-17
11818,8763,292219,36,10.02,2023-06-11
11819,8764,64954,24,13.71,2022-01-13
11820,8765,480218,36,17.24,2023-09-29
11821,8766,71598,36,14.6,2022-03-14
11822,8767,51843,24,14.93,2024-02-25
11823,8767,101731,12,14.31,2025-04-13
11824,8768,126774,36,13.71,2024-08-07
11825,8769,74838,12,14.25,2022-08-04
11826,8770,94350,36,13.42,2022-04-16
11827,8770,96305,48,12.25,2024-04-22
11828,8771,200580,24,13.83,2025-05-16
11829,8771,224039,24,12.46,2025-03-02
11830,8772,81924,48,14.82,2023-06-07
11831,8773,65796,24,16.76,2022-01-30
11832,8774,197792,36,17.4,2022-07-17
11833,8774,312734,36,16.77,2024-09-04
11834,8775,97714,12,13.77,2022-04-14
11835,8776,215371,24,10.11,2025-03-12
11836,8777,246368,12,10.17,2025-06-28
11837,8778,56018,24,16.27,2023-12-18
11838,8779,117623,12,11.88,2024-05-10
11839,8779,220435,12,10.82,2025-03-29
11840,8780,124246,36,15.94,2022-09-05
11841,8780,91483,24,14.74,2023-10-20
11842,8781,338453,24,13.3,2024-02-04
11843,8782,113544,36,14.9,2022-12-29
11844,8783,175621,12,10.57,2024-04-08
11845,8784,98825,24,15.69,2025-02-19
11846,8784,253918,36,15.05,2025-03-17
11847,8785,80972,12,13.02,2024-01-24
11848,8786,75535,12,17.32,2025-03-21
11849,8786,104446,36,16.1,2022-03-03
11850,8787,56088,24,11.07,2024-10-19
11851,8787,443663,48,11.62,2024-09-15
11852,8788,130153,12,13.13,2024-05-26
11853,8789,181531,48,10.0,2022-02-05
11854,8789,106419,24,11.22,2025-03-28
11855,8790,96187,48,17.83,2022-12-26
11856,8791,71106,36,15.85,2024-03-20
11857,8792,67755,36,15.9,2023-04-22
11858,8793,68123,48,15.28,2023-04-24
11859,8794,319045,12,17.63,2025-05-09
11860,8795,94986,36,16.68,2025-05-06
11861,8795,64185,12,17.43,2023-11-21
11862,8796,186678,48,11.56,2024-02-20
11863,8797,122671,12,13.23,2024-12-24
11864,8798,485536,24,15.57,2023-01-31
11865,8799,52403,24,13.59,2022-10-19
11866,8800,250816,12,16.12,2022-06-27
11867,8801,71036,24,12.89,2024-08-18
11868,8801,70011,24,12.6,2022-07-04
11869,8802,88860,48,11.59,2022-08-10
11870,8803,502899,12,15.36,2024-09-25
11871,8804,246193,36,12.7,2022-12-30
11872,8805,58890,48,14.94,2023-06-26
11873,8806,168588,36,15.32,2023-02-14
11874,8807,187307,24,12.85,2024-10-04
11875,8808,80926,48,12.96,2023-01-26
11876,8808,57998,24,12.98,2025-02-15
11877,8809,187381,48,12.82,2023-05-08
11878,8809,153335,36,13.56,2023-04-05
11879,8810,73768,24,10.14,2023-11-13
11880,8811,50543,12,13.39,2023-01-16
11881,8812,58654,12,15.9,2023-01-25
11882,8812,67120,48,14.98,2022-08-03
11883,8812,138037,36,14.91,2024-09-27
11884,8813,53895,12,17.11,2023-07-20
11885,8814,183911,24,13.07,2025-05-16
11886,8814,242502,12,13.55,2024-10-25
11887,8815,56100,12,15.16,2023-09-22
11888,8816,129630,48,17.12,2023-09-05
11889,8816,107188,36,16.17,2023-04-09
11890,8817,56860,48,11.98,2022-05-18
11891,8818,248638,24,12.52,2024-11-09
11892,8818,323123,48,13.05,2022-11-18
11893,8819,139299,24,12.03,2025-05-06
11894,8820,127301,24,13.14,2023-03-15
11895,8821,113177,36,10.82,2024-04-27
11896,8822,563572,12,10.29,2023-10-04
11897,8823,112443,36,14.25,2023-11-18
11898,8824,88586,12,15.21,2024-03-21
11899,8825,322977,12,13.43,2025-03-10
11900,8826,77304,12,15.01,2022-02-17
11901,8827,472288,12,10.16,2023-06-22
11902,8828,486414,48,15.93,2025-02-09
11903,8829,368123,48,11.05,2022-09-11
11904,8830,64054,24,11.8,2024-09-09
11905,8831,60851,48,15.32,2025-06-11
11906,8831,451332,24,15.78,2023-12-13
11907,8831,722900,24,14.03,2024-09-11
11908,8832,74968,36,13.37,2023-08-17
11909,8833,237316,12,16.27,2025-04-08
11910,8834,611930,48,12.66,2025-01-02
11911,8834,661217,48,13.7,2023-12-16
11912,8835,91260,12,14.08,2025-01-25
11913,8836,273400,24,13.83,2022-02-13
11914,8837,231045,36,11.63,2022-12-05
11915,8838,173211,48,15.27,2025-04-20
11916,8838,247542,36,15.48,2022-03-05
11917,8838,166656,36,14.99,2025-06-04
11918,8839,129557,12,11.76,2022-04-06
11919,8840,303742,12,14.95,2023-07-03
11920,8841,190377,48,15.09,2024-07-22
11921,8841,223255,36,15.43,2023-02-05
11922,8841,280729,24,14.06,2025-05-17
11923,8842,95134,48,14.46,2025-06-02
11924,8843,105216,36,11.57,2024-04-09
11925,8844,189425,36,10.86,2024-01-06
11926,8845,182225,36,11.63,2022-07-23
11927,8846,52415,24,10.04,2023-07-25
11928,8847,285498,36,16.67,2023-03-18
11929,8848,73494,36,13.79,2024-11-02
11930,8849,52590,36,14.41,2022-03-13
11931,8850,113907,36,15.92,2024-08-06
11932,8851,60543,48,10.95,2025-03-04
11933,8852,57408,24,15.35,2025-05-09
11934,8853,62421,36,17.92,2023-10-27
11935,8854,103948,48,17.62,2022-08-09
11936,8854,143618,24,17.76,2022-08-09
11937,8855,65744,24,10.51,2025-03-27
11938,8856,271851,12,15.62,2024-11-27
11939,8857,53392,36,12.45,2022-12-30
11940,8857,74663,48,13.53,2022-02-15
11941,8857,94375,12,13.92,2022-02-01
11942,8858,68411,12,10.47,2024-06-16
11943,8858,74699,36,11.14,2023-03-15
11944,8859,247797,24,12.27,2024-07-27
11945,8859,197763,48,13.98,2023-10-04
11946,8860,179094,24,10.18,2022-09-20
11947,8861,125316,24,11.49,2023-02-28
11948,8862,236121,24,15.65,2024-07-09
11949,8863,96692,24,10.92,2023-02-19
11950,8864,85532,24,16.51,2023-10-05
11951,8864,86190,24,17.8,2022-07-01
11952,8865,88208,24,15.58,2024-07-17
11953,8866,230396,36,13.16,2023-07-17
11954,8867,76675,36,11.6,2024-06-09
11955,8868,102865,24,12.5,2025-01-24
11956,8868,52899,36,12.09,2024-07-15
11957,8869,425143,36,12.51,2023-08-06
11958,8869,111306,24,12.85,2023-05-02
11959,8870,90241,48,11.67,2022-04-28
11960,8870,486340,24,10.23,2024-01-16
11961,8871,228725,24,12.71,2022-05-07
11962,8872,145569,24,10.47,2023-03-30
11963,8873,122705,48,15.27,2023-04-25
11964,8874,186777,12,13.77,2025-06-09
11965,8875,60207,48,10.29,2022-10-21
11966,8876,354730,48,17.51,2025-05-31
11967,8877,231791,12,16.89,2023-09-05
11968,8877,65708,48,17.28,2023-02-01
11969,8878,130199,36,14.35,2022-06-20
11970,8878,92324,48,15.12,2023-04-16
11971,8879,69776,36,10.85,2024-03-27
11972,8879,69582,24,10.43,2025-05-29
11973,8879,56487,48,11.11,2024-12-05
11974,8880,103737,48,16.23,2022-11-21
11975,8881,93919,24,16.94,2024-02-09
11976,8882,218928,24,12.73,2024-10-04
11977,8883,50751,48,11.91,2024-07-31
11978,8884,57101,36,15.7,2023-12-25
11979,8885,100310,12,11.04,2025-05-20
11980,8885,148854,36,11.39,2024-03-21
11981,8886,78336,24,16.2,2023-04-26
11982,8886,94929,12,17.32,2024-12-30
11983,8887,56451,48,15.56,2024-05-05
11984,8887,54865,36,15.93,2024-04-11
11985,8888,254212,48,15.12,2022-07-15
11986,8888,52575,48,14.54,2022-10-20
11987,8889,116030,24,12.86,2023-10-12
11988,8889,249866,48,13.81,2024-01-23
11989,8890,184443,36,13.72,2025-03-13
11990,8890,269434,24,13.2,2024-09-06
11991,8891,284438,48,11.91,2025-01-13
11992,8891,344452,36,10.5,2022-11-11
11993,8892,58295,12,17.72,2023-06-03
11994,8892,85858,24,17.78,2023-05-14
11995,8893,107619,48,15.3,2024-05-19
11996,8894,303619,36,16.29,2022-04-16
11997,8895,112179,12,14.78,2022-12-02
11998,8895,313200,36,15.0,2023-07-09
11999,8896,101598,36,11.93,2025-03-02
12000,8896,102020,48,11.28,2024-02-17
12001,8897,816900,24,15.53,2023-04-15
12002,8898,97112,48,10.89,2022-08-10
12003,8898,169522,12,11.75,2024-12-14
12004,8899,98542,48,12.51,2023-09-19
12005,8900,76710,36,16.12,2025-05-05
12006,8901,55902,36,13.93,2022-10-27
12007,8902,61111,24,10.5,2022-02-23
12008,8903,341603,24,12.85,2022-11-18
12009,8903,190992,36,12.94,2023-08-24
12010,8904,66134,12,12.41,2025-04-03
12011,8905,115141,36,13.09,2022-06-27
12012,8906,136342,36,10.42,2023-07-29
12013,8907,293285,12,17.07,2023-10-27
12014,8908,226794,48,10.11,2024-03-30
12015,8908,112833,48,11.0,2024-02-20
12016,8908,186646,24,10.58,2024-03-31
12017,8909,226859,36,16.89,2024-09-28
12018,8910,196485,36,16.52,2025-03-27
12019,8911,95006,48,15.8,2023-05-28
12020,8912,312537,36,10.88,2025-01-01
12021,8913,157705,36,12.39,2024-03-26
12022,8913,52245,24,13.41,2022-11-15
12023,8914,101492,24,15.73,2022-11-25
12024,8915,54208,24,15.69,2023-11-06
12025,8916,183203,24,15.27,2022-12-12
12026,8917,78471,12,11.0,2023-01-19
12027,8918,81186,48,12.3,2024-02-17
12028,8918,185037,36,12.66,2023-09-16
12029,8919,76782,24,12.74,2022-08-11
12030,8920,107209,12,14.49,2023-09-09
12031,8921,109033,24,10.09,2025-02-10
12032,8921,60409,36,11.95,2022-06-28
12033,8922,86010,36,14.01,2023-01-28
12034,8923,99040,48,15.2,2023-07-06
12035,8924,57696,24,11.76,2023-05-11
12036,8925,66947,12,17.33,2024-02-15
12037,8925,176003,36,17.07,2023-08-06
12038,8926,177199,48,15.62,2024-03-04
12039,8926,97394,24,14.05,2023-12-27
12040,8927,72021,24,11.44,2022-07-13
12041,8927,80284,24,10.97,2022-04-16
12042,8928,181636,36,13.09,2024-12-28
12043,8928,129125,48,12.01,2022-07-16
12044,8929,400832,36,15.76,2022-06-21
12045,8930,50029,36,11.49,2023-01-03
12046,8930,61867,48,10.69,2024-03-08
12047,8931,211501,24,15.18,2024-09-19
12048,8931,344550,24,14.68,2023-01-12
12049,8932,165426,24,12.82,2024-07-20
12050,8933,59722,12,16.21,2023-04-26
12051,8934,87791,36,16.85,2024-05-28
12052,8935,60201,48,16.22,2023-01-30
12053,8936,158273,48,11.97,2022-06-06
12054,8937,108009,48,16.66,2024-11-18
12055,8938,372992,36,10.19,2024-04-03
12056,8938,62359,48,10.44,2023-11-03
12057,8939,338998,36,12.55,2023-10-21
12058,8940,106960,36,12.85,2022-05-08
12059,8940,101308,36,12.05,2024-01-31
12060,8941,68634,24,12.63,2022-05-05
12061,8942,281075,36,14.25,2022-06-06
12062,8942,234150,24,14.01,2022-11-20
12063,8943,62215,36,15.16,2024-06-28
12064,8944,79187,12,17.8,2022-03-30
12065,8945,210092,12,16.42,2022-07-19
12066,8946,124285,36,14.95,2023-04-20
12067,8946,102287,24,15.4,2024-01-17
12068,8947,76051,36,10.03,2023-09-14
12069,8948,115765,24,16.94,2024-01-04
12070,8949,84249,36,14.44,2023-01-29
12071,8950,251402,24,14.95,2023-02-15
12072,8951,54384,36,10.93,2024-11-19
12073,8952,103141,24,10.02,2023-01-17
12074,8953,78355,24,11.71,2023-04-30
12075,8954,191069,48,11.76,2024-03-03
12076,8955,57157,12,11.05,2023-01-05
12077,8956,85457,12,10.19,2022-05-08
12078,8956,136339,24,10.34,2023-12-12
12079,8957,96401,36,12.2,2024-02-10
12080,8958,53040,36,14.2,2023-04-19
12081,8959,85488,24,10.49,2024-06-30
12082,8960,313174,12,14.97,2022-12-21
12083,8961,211233,36,14.96,2022-03-13
12084,8962,186207,48,13.83,2023-10-06
12085,8963,366384,24,14.6,2023-10-19
12086,8963,387950,48,14.99,2022-12-04
12087,8964,50927,36,11.29,2025-03-14
12088,8965,53698,24,13.96,2022-04-18
12089,8965,62365,24,13.25,2025-05-03
12090,8966,234733,24,13.06,2024-04-26
12091,8967,82354,12,13.16,2024-04-09
12092,8968,264353,12,16.67,2023-02-09
12093,8969,79621,48,13.46,2024-05-10
12094,8970,74672,24,15.97,2025-06-01
12095,8971,148976,24,12.3,2023-04-21
12096,8972,225055,36,15.79,2024-09-03
12097,8973,277949,48,15.01,2023-03-06
12098,8974,98959,12,10.43,2022-03-31
12099,8975,68615,36,11.33,2022-08-29
12100,8976,92515,48,11.46,2025-05-03
12101,8977,122591,24,13.79,2024-09-24
12102,8978,293963,36,15.75,2022-09-22
12103,8979,58588,24,11.32,2024-02-08
12104,8980,59246,24,11.69,2025-03-01
12105,8981,83657,24,16.59,2022-11-15
12106,8981,93627,48,17.02,2023-03-12
12107,8982,64058,36,14.57,2025-01-22
12108,8983,72950,12,17.85,2024-09-12
12109,8984,56453,24,13.37,2023-09-20
12110,8985,51360,48,13.67,2024-08-26
12111,8985,80071,12,12.57,2023-05-05
12112,8985,51555,48,12.31,2025-01-05
12113,8986,109333,24,13.48,2022-09-20
12114,8986,391800,36,12.52,2022-05-12
12115,8987,53322,12,13.32,2023-12-20
12116,8988,83444,12,14.29,2024-10-28
12117,8988,62706,12,14.68,2025-01-20
12118,8989,84863,12,17.32,2023-12-20
12119,8989,221521,24,16.11,2024-05-08
12120,8990,254047,48,10.63,2024-05-18
12121,8990,258869,12,11.32,2023-10-24
12122,8991,130196,24,12.84,2024-09-10
12123,8992,81921,36,14.05,2025-03-20
12124,8992,76846,48,15.96,2024-11-17
12125,8993,100937,48,10.09,2025-04-23
12126,8994,52125,48,11.85,2024-01-09
12127,8995,342002,24,14.38,2022-10-24
12128,8995,322895,36,14.17,2024-02-21
12129,8996,55101,12,12.75,2022-07-24
12130,8996,268360,12,13.09,2022-07-09
12131,8997,64569,12,12.52,2025-04-16
12132,8998,113697,48,13.38,2024-07-30
12133,8999,138998,36,15.11,2023-04-04
12134,9000,272716,24,17.18,2023-03-26
12135,9000,178780,48,16.84,2024-12-09
12136,9000,92378,12,16.55,2024-12-30
12137,9001,145883,48,16.3,2022-10-15
12138,9002,59524,24,13.26,2023-12-06
12139,9003,56913,24,13.42,2023-03-26
12140,9003,53429,36,12.81,2023-09-05
12141,9004,198875,24,15.37,2022-01-01
12142,9004,195136,48,15.61,2024-10-08
12143,9005,81545,36,12.33,2023-03-29
12144,9005,82959,48,13.82,2022-04-12
12145,9006,261412,36,12.78,2024-04-26
12146,9007,144231,48,17.45,2024-05-31
12147,9008,178285,24,14.39,2023-11-11
12148,9008,80584,24,14.85,2022-05-27
12149,9009,92774,48,10.67,2025-04-16
12150,9010,122628,24,14.25,2024-07-10
12151,9010,82618,36,15.17,2024-05-01
12152,9011,183601,24,13.08,2023-07-05
12153,9012,165807,12,12.52,2023-01-07
12154,9013,61193,24,13.16,2025-01-27
12155,9014,91010,24,13.54,2024-06-08
12156,9015,231639,36,15.16,2025-01-20
12157,9016,237740,48,16.31,2024-09-01
12158,9017,99506,36,15.41,2023-05-20
12159,9017,67471,24,15.28,2025-05-15
12160,9018,167593,36,14.94,2023-05-28
12161,9019,52227,48,12.58,2025-05-14
12162,9020,466073,24,14.53,2022-03-07
12163,9021,94545,12,16.13,2022-11-29
12164,9022,62629,48,13.53,2024-01-28
12165,9023,54240,24,17.57,2024-02-15
12166,9023,130254,12,16.49,2023-07-19
12167,9023,210756,24,17.79,2024-05-04
12168,9024,54622,48,11.09,2023-09-01
12169,9024,60752,24,11.98,2023-01-05
12170,9025,113466,36,10.8,2023-02-12
12171,9026,71128,24,14.5,2023-07-12
12172,9026,136651,48,14.76,2024-01-27
12173,9027,128518,24,11.29,2024-12-01
12174,9028,100163,12,16.85,2022-07-07
12175,9029,139976,36,15.8,2022-04-03
12176,9030,61908,24,17.65,2025-05-16
12177,9031,223033,12,11.14,2023-11-09
12178,9032,67619,24,10.01,2023-11-27
12179,9032,56995,12,10.51,2024-03-29
12180,9033,56947,36,13.01,2022-03-23
12181,9034,77662,36,11.88,2023-04-19
12182,9035,640920,24,17.48,2022-04-03
12183,9036,257417,48,17.45,2023-06-28
12184,9036,259442,36,17.66,2024-07-29
12185,9037,90381,12,13.41,2024-10-12
12186,9037,377274,12,13.88,2023-01-24
12187,9038,83512,48,13.69,2023-10-29
12188,9039,137514,36,15.27,2024-02-22
12189,9040,52382,24,15.9,2024-09-29
12190,9040,72856,48,15.4,2023-03-27
12191,9040,73819,24,15.62,2023-04-01
12192,9041,66239,36,14.18,2022-12-02
12193,9042,120471,36,16.17,2024-07-08
12194,9043,63376,12,13.91,2023-03-25
12195,9044,443323,36,13.52,2022-10-07
12196,9045,105453,24,14.32,2022-03-03
12197,9046,292474,48,11.84,2022-02-24
12198,9047,398443,24,13.29,2024-03-13
12199,9048,66320,48,12.08,2024-11-20
12200,9049,79922,24,11.52,2024-11-28
12201,9050,56790,36,15.73,2023-12-09
12202,9051,167143,12,12.04,2024-01-12
12203,9052,110985,24,15.91,2024-03-23
12204,9053,69380,48,12.17,2024-08-19
12205,9054,88465,48,12.31,2023-01-25
12206,9055,227191,12,16.03,2023-01-12
12207,9056,160124,36,11.81,2024-03-03
12208,9057,219379,24,11.39,2023-04-24
12209,9058,59570,12,12.27,2024-10-27
12210,9059,135790,48,15.69,2024-12-29
12211,9060,260776,12,12.08,2023-06-02
12212,9061,104733,36,14.09,2024-03-17
12213,9062,119070,36,13.89,2024-09-17
12214,9062,90280,12,12.45,2023-01-23
12215,9063,199360,36,13.18,2024-08-13
12216,9064,55406,24,16.61,2024-04-03
12217,9065,81518,24,15.25,2023-11-26
12218,9066,141057,24,13.72,2024-06-10
12219,9067,78493,12,11.2,2024-02-14
12220,9067,62604,12,11.95,2024-09-12
12221,9068,72289,48,12.52,2022-11-10
12222,9068,293696,24,13.3,2022-02-26
12223,9069,86579,24,15.27,2025-04-02
12224,9069,95231,24,15.21,2023-02-20
12225,9070,73913,12,10.45,2023-12-11
12226,9071,57756,36,11.54,2025-06-19
12227,9072,75496,12,12.43,2023-06-01
12228,9072,55274,48,13.5,2024-08-07
12229,9072,94135,12,13.81,2024-04-19
12230,9073,75374,24,10.92,2023-12-15
12231,9073,58870,24,10.28,2023-11-28
12232,9074,50758,48,11.31,2024-02-17
12233,9074,62327,24,11.41,2022-01-04
12234,9075,224910,48,17.8,2023-03-22
12235,9076,87877,36,11.44,2022-01-12
12236,9076,95851,24,10.66,2023-09-12
12237,9077,88485,48,12.06,2022-08-04
12238,9078,152337,24,13.21,2025-05-10
12239,9079,66472,24,15.78,2024-11-28
12240,9080,71511,36,12.93,2024-12-18
12241,9081,52818,24,10.03,2024-03-09
12242,9081,65787,24,10.63,2024-01-30
12243,9082,905982,36,14.21,2025-01-08
12244,9083,188828,48,11.21,2023-01-31
12245,9084,378333,24,17.81,2024-07-09
12246,9085,137842,36,15.03,2024-07-25
12247,9086,74493,24,15.86,2025-01-25
12248,9086,108128,12,15.77,2023-07-21
12249,9086,56222,24,15.61,2024-03-20
12250,9087,348107,36,15.64,2023-12-23
12251,9088,73060,24,12.52,2024-09-08
12252,9088,55184,24,13.05,2024-10-02
12253,9089,55019,12,12.12,2024-01-14
12254,9090,153464,24,13.51,2023-06-25
12255,9091,318248,24,15.31,2022-04-15
12256,9091,362927,24,14.13,2022-04-01
12257,9092,79041,12,12.47,2024-09-19
12258,9093,61762,24,15.51,2023-08-15
12259,9094,321635,48,14.91,2025-04-28
12260,9094,237155,48,14.39,2022-05-07
12261,9095,117681,24,15.75,2022-02-24
12262,9095,126311,24,14.7,2025-01-28
12263,9096,234743,24,17.21,2024-02-23
12264,9097,201157,24,15.16,2024-11-26
12265,9098,68447,24,10.71,2023-11-20
12266,9099,210117,24,13.17,2025-01-17
12267,9100,358929,24,14.15,2023-08-09
12268,9101,165205,12,13.97,2022-08-07
12269,9102,51249,36,10.56,2022-05-14
12270,9103,147066,48,12.96,2025-04-22
12271,9104,92221,24,12.14,2025-04-17
12272,9105,92827,24,13.96,2023-04-06
12273,9106,65131,12,11.92,2025-04-14
12274,9107,126157,36,12.74,2023-06-30
12275,9108,154159,24,12.16,2025-04-03
12276,9109,113403,24,12.82,2022-01-16
12277,9109,101327,24,13.55,2023-06-06
12278,9110,230091,36,16.37,2022-02-18
12279,9111,60933,36,11.36,2023-11-08
12280,9112,63777,36,10.04,2023-12-09
12281,9113,58117,24,13.9,2025-02-03
12282,9113,50356,24,12.92,2025-04-23
12283,9114,64106,36,13.26,2024-06-13
12284,9115,494516,24,12.25,2023-07-30
12285,9116,190583,24,15.02,2025-05-26
12286,9117,642401,36,13.47,2022-07-30
12287,9117,69162,24,12.6,2025-01-11
12288,9118,230166,12,17.37,2022-11-26
12289,9118,273947,36,16.46,2024-10-02
12290,9119,69515,24,12.44,2022-08-21
12291,9120,56064,24,12.99,2022-11-15
12292,9120,114903,12,12.16,2022-02-16
12293,9121,86430,24,13.78,2023-11-18
12294,9122,69966,36,12.66,2024-02-12
12295,9123,630168,24,12.5,2022-12-20
12296,9124,85182,36,17.49,2024-03-26
12297,9125,610161,48,13.74,2024-01-20
12298,9126,102176,36,14.84,2022-05-28
12299,9126,73558,12,14.21,2024-05-12
12300,9127,75624,48,14.69,2024-03-30
12301,9128,252677,12,10.4,2022-04-20
12302,9129,101389,36,16.21,2022-09-07
12303,9130,334321,48,14.75,2022-09-17
12304,9130,180625,12,15.12,2024-07-01
12305,9131,324128,24,13.58,2025-04-26
12306,9132,92173,36,12.0,2023-07-07
12307,9133,132209,48,12.46,2023-09-13
12308,9133,83533,24,13.03,2022-01-20
12309,9134,103152,36,11.27,2024-01-10
12310,9135,130915,24,11.1,2023-05-12
12311,9136,59230,12,14.26,2024-10-31
12312,9137,73938,12,14.68,2024-09-01
12313,9137,74220,12,14.57,2022-05-22
12314,9138,298216,24,15.14,2024-06-23
12315,9139,60185,12,13.25,2025-01-02
12316,9139,71671,48,12.14,2024-04-03
12317,9140,52369,24,12.1,2024-08-31
12318,9141,51066,24,13.37,2024-08-10
12319,9141,66552,24,12.01,2024-08-10
12320,9141,53829,36,12.56,2022-09-30
12321,9142,118549,12,13.54,2023-03-09
12322,9143,253168,12,15.48,2025-06-13
12323,9144,407644,48,14.29,2024-10-21
12324,9145,98554,48,17.11,2022-02-11
12325,9146,117583,48,10.94,2023-07-15
12326,9147,179853,24,17.63,2023-12-18
12327,9148,477878,24,15.26,2023-04-04
12328,9149,60362,36,12.29,2022-12-20
12329,9149,93929,24,13.13,2024-09-20
12330,9150,77085,24,10.48,2024-09-06
12331,9151,158693,24,17.15,2024-01-03
12332,9152,73838,12,10.87,2023-12-28
12333,9153,175330,12,11.4,2024-04-17
12334,9154,55005,48,11.93,2023-01-01
12335,9154,58018,12,10.62,2023-06-21
12336,9155,463990,36,11.28,2022-04-11
12337,9156,74654,12,12.49,2023-04-26
12338,9156,51370,36,12.5,2024-04-15
12339,9157,639555,24,16.99,2023-07-22
12340,9157,365981,12,17.38,2023-05-05
12341,9158,202828,12,15.99,2022-02-26
12342,9158,158822,24,14.35,2025-03-03
12343,9159,67069,36,10.7,2025-01-23
12344,9160,88903,36,14.8,2025-03-24
12345,9160,125378,24,14.6,2023-12-15
12346,9161,59057,24,15.21,2022-05-06
12347,9162,266384,48,15.02,2023-03-28
12348,9163,59121,12,14.37,2024-08-15
12349,9164,66436,36,12.64,2025-04-10
12350,9165,57547,24,11.5,2023-11-20
12351,9166,122311,48,15.62,2025-02-14
12352,9167,471056,24,16.45,2025-06-21
12353,9167,452953,12,17.78,2025-03-10
