loan_id,customer_id,loan_amount,interest_rate,age,income,employment_type,credit_score,max_dpd,is_default
8433,6271,205225,17.08,39,525295,Salaried,582,90,1
8434,6272,87254,15.25,23,188631,Self-Employed,641,73,0
8435,6273,776655,12.93,52,1653349,Salaried,688,8,0
8436,6274,73629,15.16,49,913185,Salaried,610,143,1
8437,6275,80551,10.72,44,296287,Salaried,741,62,0
8438,6275,60664,11.47,44,296287,Salaried,741,78,0
8439,6276,133071,13.48,34,782418,Salaried,685,60,0
8440,6277,193700,16.53,31,540854,Salaried,581,50,0
8441,6277,142746,17.4,31,540854,Salaried,581,71,0
8442,6278,116165,10.45,45,498381,Salaried,700,55,0
8443,6279,200014,14.4,37,678997,Self-Employed,648,29,0
8444,6280,86658,13.14,40,351222,Self-Employed,658,71,0
8445,6281,164455,10.32,30,1396101,Self-Employed,721,60,0
8446,6281,253596,11.2,30,1396101,Self-Employed,721,43,0
8447,6281,449413,11.2,30,1396101,Self-Employed,721,36,0
8448,6282,285065,10.58,44,813565,Salaried,735,60,0
8449,6283,152905,13.34,29,454477,Salaried,659,20,0
8450,6284,223824,15.04,36,1364694,Salaried,604,60,0
8451,6284,438592,14.6,36,1364694,Salaried,604,42,0
8452,6284,331262,15.81,36,1364694,Salaried,604,92,1
8453,6285,200733,15.51,22,496758,Self-Employed,637,47,0
8454,6286,153646,15.42,30,1329177,Salaried,635,9,0
8455,6287,73663,17.86,40,237954,Self-Employed,599,60,0
8456,6288,238910,15.01,32,1418714,Self-Employed,636,10,0
8457,6289,251357,15.62,32,796653,Self-Employed,603,77,0
8458,6289,386722,14.17,32,796653,Self-Employed,603,60,0
8459,6290,51450,14.33,42,194723,Self-Employed,648,42,0
8460,6291,74570,15.01,35,187525,Salaried,617,60,0
8461,6291,74920,14.41,35,187525,Salaried,617,138,1
8462,6292,105147,17.91,46,287650,Salaried,576,57,0
8463,6293,288657,11.63,21,913541,Salaried,734,60,0
8464,6294,59554,11.62,40,205654,Salaried,772,9,0
8465,6295,54320,11.13,40,274922,Salaried,707,43,0
8466,6296,92106,14.76,23,910591,Salaried,630,11,0
8467,6297,117513,14.63,25,459036,Salaried,633,137,1
8468,6297,100790,16.0,25,459036,Salaried,633,128,1
8469,6298,61414,15.67,43,194122,Salaried,624,101,1
8470,6298,61178,14.88,43,194122,Salaried,624,50,0
8471,6299,240633,17.05,27,1645924,Salaried,557,60,0
8472,6300,52279,11.74,31,246104,Self-Employed,740,43,0
8473,6300,82620,10.98,31,246104,Self-Employed,740,60,0
8474,6301,172652,12.76,40,841901,Self-Employed,665,60,0
8475,6302,97192,11.65,33,946622,Self-Employed,780,9,0
8476,6303,53897,10.85,39,216331,Salaried,736,25,0
8477,6304,306772,11.44,29,1517234,Salaried,797,60,0
8478,6304,295387,10.71,29,1517234,Salaried,797,57,0
8479,6304,187719,11.78,29,1517234,Salaried,797,26,0
8480,6305,50509,10.96,38,209968,Self-Employed,762,7,0
8481,6306,56191,14.52,44,570951,Salaried,631,36,0
8482,6307,78403,15.95,38,187275,Salaried,612,142,1
8483,6308,186886,11.48,21,662052,Salaried,777,70,0
8484,6308,221181,11.09,21,662052,Salaried,777,60,0
8485,6309,63294,13.97,41,224122,Salaried,658,151,1
8486,6310,54157,15.13,36,210327,Salaried,634,28,0
8487,6311,62644,15.47,28,210086,Salaried,639,78,0
8488,6311,113216,15.46,28,210086,Salaried,639,63,0
8489,6312,53886,15.82,47,679731,Salaried,616,69,0
8490,6313,74623,14.1,22,260383,Salaried,635,137,1
8491,6314,77744,15.25,51,615083,Salaried,625,41,0
8492,6315,118283,16.35,31,1066704,Self-Employed,573,44,0
8493,6316,88780,15.32,48,204435,Salaried,611,60,0
8494,6317,183618,10.26,35,868924,Self-Employed,706,79,0
8495,6318,126873,11.24,25,593135,Salaried,722,13,0
8496,6318,81234,11.44,25,593135,Salaried,722,46,0
8497,6319,85684,14.47,36,468570,Self-Employed,604,68,0
8498,6320,109407,12.5,38,517184,Salaried,666,75,0
8499,6320,111856,12.16,38,517184,Salaried,666,55,0
8500,6321,50406,16.14,40,451464,Self-Employed,580,92,1
8501,6322,59938,12.37,44,823518,Salaried,690,43,0
8502,6323,574456,17.92,28,1450809,Salaried,585,77,0
8503,6324,58417,14.78,39,240509,Self-Employed,616,20,0
8504,6325,500911,14.34,41,959380,Salaried,643,79,0
8505,6326,73081,15.48,33,218887,Self-Employed,643,31,0
8506,6327,204614,17.8,28,527457,Self-Employed,587,135,1
8507,6328,77864,13.98,28,717696,Salaried,652,60,0
8508,6329,141550,15.2,42,1758860,Self-Employed,622,148,1
8509,6330,119533,13.01,42,510526,Salaried,653,60,0
8510,6331,78578,10.41,29,202186,Self-Employed,769,7,0
8511,6332,71138,13.06,25,217720,Salaried,692,65,0
8512,6333,211516,12.01,45,932199,Salaried,681,9,0
8513,6334,464016,13.84,23,950832,Salaried,693,74,0
8514,6335,359842,14.54,37,881810,Salaried,616,71,0
8515,6336,126613,14.71,29,693026,Salaried,634,71,0
8516,6337,126977,11.55,22,429563,Self-Employed,725,5,0
8517,6338,131626,14.44,37,1263719,Salaried,648,60,0
8518,6339,77233,13.56,34,415421,Salaried,658,47,0
8519,6340,388331,12.25,47,1623734,Self-Employed,677,33,0
8520,6341,173101,16.47,54,758379,Self-Employed,596,29,0
8521,6341,354952,16.66,54,758379,Self-Employed,596,5,0
8522,6342,96965,16.57,34,353328,Salaried,583,16,0
8523,6343,189756,15.23,44,788362,Salaried,630,57,0
8524,6343,218760,14.84,44,788362,Salaried,630,20,0
8525,6344,277089,13.76,44,967237,Self-Employed,678,108,1
8526,6344,294590,12.13,44,967237,Self-Employed,678,9,0
8527,6345,63607,11.93,31,482404,Self-Employed,760,150,1
8528,6346,90890,15.74,29,425948,Salaried,629,6,0
8529,6347,70703,13.27,48,370852,Salaried,689,74,0
8530,6347,151208,12.11,48,370852,Salaried,689,72,0
8531,6348,81525,15.05,33,285460,Salaried,631,60,0
8532,6349,206244,15.06,35,554111,Self-Employed,623,99,1
8533,6350,51015,10.57,33,533119,Self-Employed,719,74,0
8534,6350,106535,11.02,33,533119,Self-Employed,719,22,0
8535,6351,204497,12.49,34,1006254,Salaried,676,60,0
8536,6352,55285,15.49,31,359360,Salaried,623,145,1
8537,6353,229410,10.27,42,691962,Salaried,732,60,0
8538,6354,71227,15.98,46,654309,Salaried,630,8,0
8539,6355,243647,14.23,33,707229,Salaried,616,49,0
8540,6356,158252,12.89,25,862738,Salaried,686,64,0
8541,6357,96693,11.69,36,241437,Salaried,769,23,0
8542,6357,57325,10.18,36,241437,Salaried,769,40,0
8543,6358,118164,10.59,24,362172,Salaried,789,8,0
8544,6359,154237,10.19,30,683700,Salaried,714,68,0
8545,6359,186266,10.99,30,683700,Salaried,714,34,0
8546,6360,56780,16.7,45,824030,Self-Employed,594,54,0
8547,6361,57598,14.96,54,482912,Salaried,630,52,0
8548,6362,126505,12.85,39,281385,Salaried,674,138,1
8549,6363,71138,17.36,27,397448,Self-Employed,575,92,1
8550,6363,229049,17.52,27,397448,Self-Employed,575,60,0
8551,6364,119723,14.9,42,355401,Salaried,632,60,0
8552,6365,287071,15.41,21,782887,Salaried,617,60,0
8553,6365,102443,15.47,21,782887,Salaried,617,157,1
8554,6366,53760,11.42,30,607912,Self-Employed,714,60,0
8555,6367,389101,15.64,48,1240992,Salaried,625,9,0
8556,6368,78756,15.29,41,236207,Self-Employed,607,27,0
8557,6369,53061,15.92,25,197395,Salaried,620,78,0
8558,6370,455109,16.48,22,1339814,Self-Employed,566,53,0
8559,6371,81171,13.35,42,190239,Salaried,661,25,0
8560,6371,95438,13.15,42,190239,Salaried,661,73,0
8561,6372,109885,15.71,35,204485,Self-Employed,601,142,1
8562,6373,88039,12.66,31,289864,Salaried,688,60,0
8563,6373,86808,13.49,31,289864,Salaried,688,60,0
8564,6373,67675,13.66,31,289864,Salaried,688,19,0
8565,6374,182235,14.0,39,594339,Self-Employed,632,60,0
8566,6374,63847,14.01,39,594339,Self-Employed,632,77,0
8567,6375,58159,10.07,31,191430,Self-Employed,757,25,0
8568,6376,159202,11.51,21,655571,Self-Employed,724,92,1
8569,6376,78718,10.84,21,655571,Self-Employed,724,60,0
8570,6377,275600,13.92,42,965335,Self-Employed,673,74,0
8571,6378,67713,15.43,30,205051,Self-Employed,603,49,0
8572,6379,153707,11.56,28,828928,Self-Employed,751,65,0
8573,6380,63044,12.31,25,285286,Self-Employed,680,60,0
8574,6381,60796,11.13,38,284877,Salaried,721,46,0
8575,6381,56646,11.06,38,284877,Salaried,721,47,0
8576,6382,141399,15.19,29,1232826,Salaried,620,60,0
8577,6383,98977,15.24,41,240463,Self-Employed,611,61,0
8578,6383,100542,15.42,41,240463,Self-Employed,611,31,0
8579,6384,262291,10.65,33,1746141,Salaried,748,60,0
8580,6385,417777,13.27,44,1005734,Salaried,691,146,1
8581,6386,100428,14.73,32,504398,Self-Employed,626,79,0
8582,6387,107590,15.77,30,262920,Self-Employed,624,100,1
8583,6387,89230,15.5,30,262920,Self-Employed,624,105,1
8584,6388,70934,10.98,21,282128,Self-Employed,799,60,0
8585,6388,58322,10.37,21,282128,Self-Employed,799,60,0
8586,6389,52134,10.08,27,214773,Self-Employed,727,51,0
8587,6390,308588,15.62,41,1778016,Salaried,630,6,0
8588,6391,106649,11.47,60,503094,Salaried,727,57,0
8589,6391,57833,11.2,60,503094,Salaried,727,62,0
8590,6392,113378,17.75,26,277674,Salaried,574,60,0
8591,6393,80202,14.45,27,467470,Salaried,617,18,0
8592,6394,51028,12.18,38,194286,Salaried,688,70,0
8593,6395,331490,15.79,39,962230,Salaried,633,62,0
8594,6396,62767,13.4,30,210397,Salaried,665,16,0
8595,6397,692368,14.71,36,1438917,Self-Employed,616,63,0
8596,6397,654551,15.11,36,1438917,Self-Employed,616,70,0
8597,6397,217833,14.54,36,1438917,Self-Employed,616,60,0
8598,6398,52250,14.04,23,431987,Self-Employed,618,60,0
8599,6398,206248,15.38,23,431987,Self-Employed,618,60,0
8600,6399,83800,10.78,33,519914,Salaried,794,136,1
8601,6400,51492,12.83,43,305742,Salaried,685,59,0
8602,6401,281465,16.79,49,553527,Salaried,598,53,0
8603,6402,174046,14.66,34,1081891,Salaried,607,135,1
8604,6403,57740,10.76,33,206131,Salaried,757,58,0
8605,6404,67283,14.54,39,477170,Salaried,620,72,0
8606,6405,50517,16.65,44,294861,Salaried,570,58,0
8607,6405,87913,17.36,44,294861,Salaried,570,79,0
8608,6406,241253,15.33,39,1710607,Salaried,600,61,0
8609,6407,170822,14.98,30,878642,Self-Employed,645,50,0
8610,6408,127534,11.18,38,420777,Salaried,726,38,0
8611,6409,62863,15.3,43,290160,Salaried,634,25,0
8612,6410,79229,10.53,30,439253,Self-Employed,785,144,1
8613,6410,65822,10.31,30,439253,Self-Employed,785,60,0
8614,6411,601009,16.39,25,1128307,Salaried,569,140,1
8615,6412,123252,15.25,40,1012038,Self-Employed,644,60,0
8616,6413,165035,16.05,38,429431,Salaried,551,115,1
8617,6414,55407,14.66,43,265294,Salaried,629,60,0
8618,6415,231249,16.0,36,538013,Self-Employed,636,78,0
8619,6415,147570,15.2,36,538013,Self-Employed,636,9,0
8620,6416,227559,11.66,30,790217,Salaried,701,60,0
8621,6417,88776,16.71,32,300408,Salaried,572,126,1
8622,6417,165073,16.87,32,300408,Salaried,572,60,0
8623,6417,75202,16.57,32,300408,Salaried,572,39,0
8624,6418,364866,14.64,27,1148223,Self-Employed,616,23,0
8625,6418,268945,14.19,27,1148223,Self-Employed,616,66,0
8626,6418,455360,15.2,27,1148223,Self-Employed,616,76,0
8627,6419,50471,17.19,28,218149,Salaried,565,60,0
8628,6420,117778,14.22,31,312590,Self-Employed,643,27,0
8629,6421,51086,10.31,32,260237,Salaried,783,60,0
8630,6422,127290,13.38,44,473909,Salaried,669,17,0
8631,6422,53526,12.34,44,473909,Salaried,669,113,1
8632,6423,54202,14.74,26,231942,Salaried,617,40,0
8633,6424,100416,15.75,35,255056,Self-Employed,618,42,0
8634,6425,112734,14.45,31,386497,Self-Employed,641,67,0
8635,6425,91531,15.46,31,386497,Self-Employed,641,72,0
8636,6425,87877,15.72,31,386497,Self-Employed,641,30,0
8637,6426,67452,10.61,47,754978,Self-Employed,740,7,0
8638,6426,150899,11.09,47,754978,Self-Employed,740,26,0
8639,6427,52094,13.09,38,366762,Salaried,661,94,1
8640,6427,87802,13.66,38,366762,Salaried,661,78,0
8641,6428,315927,15.53,33,1009100,Self-Employed,635,60,0
8642,6429,95706,14.66,42,492622,Salaried,615,60,0
8643,6430,568342,13.62,36,1261084,Salaried,694,39,0
8644,6431,192031,14.44,32,305719,Self-Employed,605,108,1
8645,6431,74686,14.15,32,305719,Self-Employed,605,60,0
8646,6432,69658,11.94,48,215792,Salaried,766,108,1
8647,6433,334578,10.28,41,991962,Self-Employed,776,68,0
8648,6434,82506,12.02,49,459500,Salaried,658,59,0
8649,6435,248525,15.1,45,618340,Self-Employed,606,60,0
8650,6436,67658,12.84,42,205200,Self-Employed,664,75,0
8651,6437,167606,16.13,37,776036,Salaried,554,60,0
8652,6438,54228,11.52,27,437954,Salaried,768,90,1
8653,6439,388255,16.13,41,902947,Salaried,570,76,0
8654,6439,322001,16.24,41,902947,Salaried,570,60,0
8655,6439,182404,17.1,41,902947,Salaried,570,60,0
8656,6440,96225,14.53,36,472870,Salaried,634,132,1
8657,6441,165335,12.98,41,1460890,Self-Employed,663,107,1
8658,6442,80110,10.12,36,245418,Self-Employed,785,60,0
8659,6442,59554,10.26,36,245418,Self-Employed,785,60,0
8660,6443,70249,11.1,30,253304,Self-Employed,790,67,0
8661,6444,91871,14.4,28,987002,Self-Employed,649,60,0
8662,6445,112072,14.93,41,352678,Salaried,621,34,0
8663,6446,56564,12.55,46,224640,Salaried,692,54,0
8664,6447,69181,15.65,33,496515,Self-Employed,639,60,0
8665,6448,125183,10.15,39,870701,Salaried,754,116,1
8666,6448,149216,11.85,39,870701,Salaried,754,60,0
8667,6449,180991,14.46,47,1650089,Self-Employed,609,65,0
8668,6449,157637,15.96,47,1650089,Self-Employed,609,31,0
8669,6450,132880,15.86,29,440615,Salaried,639,30,0
8670,6451,65981,10.48,33,755215,Salaried,740,60,0
8671,6452,72684,12.11,27,334108,Salaried,675,69,0
8672,6452,90017,13.29,27,334108,Salaried,675,60,0
8673,6453,118204,17.26,45,1434414,Self-Employed,594,61,0
8674,6453,312712,17.56,45,1434414,Self-Employed,594,46,0
8675,6454,175941,14.17,38,362097,Self-Employed,633,23,0
8676,6454,103323,15.36,38,362097,Self-Employed,633,60,0
8677,6455,116756,12.42,32,1088288,Salaried,681,75,0
8678,6456,114768,16.08,22,562159,Salaried,596,60,0
8679,6456,130237,16.83,22,562159,Salaried,596,78,0
8680,6457,67404,11.52,34,292535,Salaried,725,40,0
8681,6458,65045,11.82,44,192771,Salaried,702,78,0
8682,6459,394655,11.66,33,1446653,Self-Employed,796,21,0
8683,6459,200436,10.23,33,1446653,Self-Employed,796,60,0
8684,6460,94502,14.54,32,1220395,Salaried,608,36,0
8685,6460,56536,14.24,32,1220395,Salaried,608,8,0
8686,6461,67406,13.61,41,359502,Self-Employed,688,55,0
8687,6462,311784,12.22,26,989457,Salaried,692,153,1
8688,6463,86109,15.71,36,215344,Self-Employed,602,153,1
8689,6464,107198,14.71,40,409619,Self-Employed,640,51,0
8690,6464,107149,14.21,40,409619,Self-Employed,640,50,0
8691,6465,257176,15.18,29,673965,Salaried,645,41,0
8692,6466,187240,12.89,29,632024,Salaried,655,18,0
8693,6467,300535,12.31,38,1057056,Salaried,691,93,1
8694,6467,141513,13.7,38,1057056,Salaried,691,42,0
8695,6467,193694,12.02,38,1057056,Salaried,691,154,1
8696,6468,241020,13.25,35,777541,Salaried,679,14,0
8697,6468,336942,12.01,35,777541,Salaried,679,60,0
8698,6469,370906,15.81,34,1740863,Salaried,618,78,0
8699,6470,194872,16.32,37,595562,Self-Employed,595,39,0
8700,6471,73818,15.89,37,1251388,Self-Employed,622,102,1
8701,6472,67631,12.45,28,377098,Salaried,691,60,0
8702,6473,630164,14.75,30,1380705,Salaried,647,78,0
8703,6473,528625,14.53,30,1380705,Salaried,647,53,0
8704,6474,105719,12.39,39,897464,Salaried,653,38,0
8705,6475,99605,12.77,45,706263,Salaried,671,60,0
8706,6476,95162,11.95,46,291091,Salaried,757,51,0
8707,6477,95718,13.23,29,362883,Salaried,685,37,0
8708,6478,67336,16.59,44,297006,Self-Employed,550,74,0
8709,6479,668365,12.62,42,1593287,Salaried,682,8,0
8710,6480,64479,14.12,35,582798,Salaried,613,57,0
8711,6481,90935,15.62,40,418107,Salaried,600,26,0
8712,6482,139368,13.51,42,1480078,Self-Employed,696,62,0
8713,6482,375520,12.85,42,1480078,Self-Employed,696,77,0
8714,6483,419029,12.82,50,1460225,Self-Employed,699,20,0
8715,6483,646853,13.1,50,1460225,Self-Employed,699,50,0
8716,6484,139623,17.12,27,378424,Self-Employed,589,35,0
8717,6484,106295,16.14,27,378424,Self-Employed,589,135,1
8718,6485,136665,11.38,40,488940,Salaried,728,52,0
8719,6486,412660,15.86,35,1158829,Salaried,603,60,0
8720,6487,61992,12.69,34,242078,Self-Employed,651,73,0
8721,6488,74482,11.34,45,312029,Salaried,726,65,0
8722,6489,112173,13.47,42,244122,Salaried,698,68,0
8723,6489,63419,13.32,42,244122,Salaried,698,56,0
8724,6490,104668,14.11,28,441204,Salaried,648,94,1
8725,6491,182435,14.49,33,420339,Self-Employed,629,69,0
8726,6492,57151,11.94,38,265995,Self-Employed,733,43,0
8727,6493,80961,14.38,25,247559,Salaried,617,48,0
8728,6494,114541,15.65,43,352371,Self-Employed,646,67,0
8729,6494,185578,15.2,43,352371,Self-Employed,646,143,1
8730,6495,63449,13.6,35,215012,Salaried,660,98,1
8731,6496,328585,14.47,37,733004,Self-Employed,613,60,0
8732,6497,67728,14.35,38,433574,Salaried,603,60,0
8733,6498,63659,17.24,50,218830,Salaried,563,61,0
8734,6498,79602,17.84,50,218830,Salaried,563,127,1
8735,6498,101661,17.83,50,218830,Salaried,563,44,0
8736,6499,65192,15.64,36,267390,Salaried,644,63,0
8737,6500,69911,10.05,33,1669443,Self-Employed,794,60,0
8738,6501,81453,10.67,50,364237,Salaried,743,60,0
8739,6502,181230,15.2,32,590656,Salaried,624,22,0
8740,6503,293007,12.73,32,698938,Salaried,680,67,0
8741,6503,122787,13.09,32,698938,Salaried,680,60,0
8742,6504,128384,14.76,25,881991,Salaried,612,60,0
8743,6505,431408,12.27,44,1378700,Salaried,653,60,0
8744,6506,101427,12.16,38,977596,Salaried,685,72,0
8745,6507,561795,14.33,39,1342546,Self-Employed,617,60,0
8746,6508,303415,12.26,37,577124,Salaried,657,109,1
8747,6509,83228,13.28,35,212349,Salaried,687,60,0
8748,6510,53998,13.41,30,240897,Salaried,680,149,1
8749,6511,51494,15.12,30,208776,Salaried,626,123,1
8750,6512,218692,12.68,39,1304122,Self-Employed,656,5,0
8751,6512,328911,12.63,39,1304122,Self-Employed,656,9,0
8752,6512,81814,12.49,39,1304122,Self-Employed,656,60,0
8753,6513,124231,12.42,37,628652,Salaried,658,24,0
8754,6514,177268,13.93,49,461570,Salaried,664,43,0
8755,6514,132789,13.41,49,461570,Salaried,664,48,0
8756,6515,81189,13.56,30,1320055,Salaried,676,60,0
8757,6516,171509,13.65,32,913317,Salaried,673,44,0
8758,6516,202102,12.04,32,913317,Salaried,673,5,0
8759,6517,292579,16.56,28,576759,Salaried,584,60,0
8760,6517,233110,17.03,28,576759,Salaried,584,156,1
8761,6518,53591,10.01,47,274141,Salaried,791,148,1
8762,6519,216126,17.83,26,689949,Self-Employed,576,66,0
8763,6520,78507,10.74,42,382357,Salaried,702,60,0
8764,6521,77055,10.93,47,426175,Salaried,762,60,0
8765,6522,67115,13.29,35,272733,Salaried,691,34,0
8766,6523,116361,11.66,42,512301,Salaried,759,9,0
8767,6523,71027,11.64,42,512301,Salaried,759,70,0
8768,6524,159323,15.19,21,418924,Salaried,606,116,1
8769,6525,473333,14.98,33,1053926,Self-Employed,600,136,1
8770,6525,409988,15.94,33,1053926,Self-Employed,600,60,0
8771,6525,373170,15.63,33,1053926,Self-Employed,600,51,0
8772,6526,68118,11.9,23,972351,Salaried,763,48,0
8773,6526,173950,10.02,23,972351,Salaried,763,129,1
8774,6526,409714,10.5,23,972351,Salaried,763,58,0
8775,6527,266098,11.36,37,687859,Salaried,785,92,1
8776,6527,76679,10.73,37,687859,Salaried,785,20,0
8777,6527,301011,11.7,37,687859,Salaried,785,77,0
8778,6528,90303,16.63,36,286363,Salaried,585,38,0
8779,6528,78280,17.12,36,286363,Salaried,585,46,0
8780,6528,147656,17.28,36,286363,Salaried,585,60,0
8781,6529,57885,15.52,30,457790,Self-Employed,603,52,0
8782,6530,55938,17.08,43,210140,Self-Employed,564,157,1
8783,6531,78920,10.33,39,326029,Salaried,738,9,0
8784,6531,104112,10.8,39,326029,Salaried,738,18,0
8785,6532,77056,10.8,32,544363,Self-Employed,795,2,0
8786,6532,95779,10.16,32,544363,Self-Employed,795,15,0
8787,6532,116858,11.32,32,544363,Self-Employed,795,44,0
8788,6533,75869,14.4,32,328282,Salaried,603,75,0
8789,6533,162025,15.89,32,328282,Salaried,603,60,0
8790,6534,178732,15.92,24,535342,Self-Employed,638,17,0
8791,6535,133599,16.91,34,281524,Salaried,585,60,0
8792,6536,127674,12.9,53,273080,Salaried,694,60,0
8793,6536,54334,12.71,53,273080,Salaried,694,76,0
8794,6537,109887,12.23,30,554460,Self-Employed,655,158,1
8795,6537,113071,13.89,30,554460,Self-Employed,655,60,0
8796,6538,149557,14.64,39,504765,Self-Employed,615,75,0
8797,6538,145197,15.41,39,504765,Self-Employed,615,68,0
8798,6538,57312,14.69,39,504765,Self-Employed,615,60,0
8799,6539,166105,14.16,31,390724,Salaried,602,54,0
8800,6539,79277,15.17,31,390724,Salaried,602,60,0
8801,6540,134358,13.8,42,398709,Self-Employed,654,60,0
8802,6540,82008,12.37,42,398709,Self-Employed,654,60,0
8803,6540,63850,13.48,42,398709,Self-Employed,654,76,0
8804,6541,121489,12.66,39,438038,Salaried,676,77,0
8805,6542,304629,15.41,34,1127379,Salaried,634,137,1
8806,6543,91117,14.46,22,563608,Salaried,647,6,0
8807,6544,121379,12.82,32,281989,Salaried,675,60,0
